query,rank,id,articleType,subCategory,masterCategory,baseColour,gender,usage,productDisplayName,image_path,similarity,mode
images.jpg,7,38308,Scarves,Scarves,Accessories,Blue,Men,Casual,Reid & Taylor Men Blue Scarf,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38308.jpg,0.5995,crop
images.jpg,8,38565,Caps,Headwear,Accessories,White,Men,Casual,Nike Men White Bull Logo Cap,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\38565.jpg,0.5955,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,1,50899,Sarees,Saree,Apparel,Beige,Women,Ethnic,Prafful Beige & Purple Printed Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50899.jpg,0.6762,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,2,50898,Sarees,Saree,Apparel,Beige,Women,Ethnic,Prafful Beige & Maroon Printed Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50898.jpg,0.6605,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,3,34952,Sarees,Saree,Apparel,Beige,Women,Ethnic,Fabindia Women H& Printed Beige Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34952.jpg,0.6562,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,4,34960,Sarees,Saree,Apparel,Beige,Women,Ethnic,Fabindia Women H& Printed Beige Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34960.jpg,0.6459,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,5,34956,Sarees,Saree,Apparel,Beige,Women,Ethnic,Fabindia Beige Jaipur Print Cotton Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34956.jpg,0.6181,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,6,34949,Sarees,Saree,Apparel,Black,Women,Ethnic,Fabindia Women H& Printed Black Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34949.jpg,0.6135,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,7,50861,Sarees,Saree,Apparel,Cream,Women,Ethnic,Prafful Cream & Purple Printed Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50861.jpg,0.6052,crop
mygoods_34_475601_3x4-ezgif.com-avif-to-jpg-converter-1.jpg,8,34986,Sarees,Saree,Apparel,Beige,Women,Ethnic,Fabindia Women H& Printed Beige Sari,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34986.jpg,0.6042,crop
The_dress_blueblackwhitegold.jpg,1,33427,Handbags,Bags,Accessories,Blue,Women,Casual,Baggit Women Modishx Enzyme Blue Sling Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\33427.jpg,0.6805,crop
The_dress_blueblackwhitegold.jpg,2,2653,Handbags,Bags,Accessories,Grey,Women,Casual,Murcia Women Leather Office Grey Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\2653.jpg,0.6718,crop
The_dress_blueblackwhitegold.jpg,3,19911,Messenger Bag,Bags,Accessories,Grey,Unisex,Casual,Wildcraft Unisex Grey Printed Messenger Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\19911.jpg,0.6408,crop
The_dress_blueblackwhitegold.jpg,4,12743,Messenger Bag,Bags,Accessories,Olive,Unisex,Casual,Timberland Unisex Solid Olive Bags,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\12743.jpg,0.6401,crop
The_dress_blueblackwhitegold.jpg,5,7099,Handbags,Bags,Accessories,Grey,Unisex,Casual,Wildcraft Unisex Grey Camera Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\7099.jpg,0.6385,crop
The_dress_blueblackwhitegold.jpg,6,11645,Watches,Watches,Accessories,Black,Men,Casual,Puma Men Flux-L Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\11645.jpg,0.6279,crop
The_dress_blueblackwhitegold.jpg,7,5224,Messenger Bag,Bags,Accessories,Blue,Unisex,Casual,Wildcraft Unisex Blue Travel Messenger Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\5224.jpg,0.6234,crop
The_dress_blueblackwhitegold.jpg,8,18796,Messenger Bag,Bags,Accessories,Olive,Unisex,Casual,Peter England Unisex Casual Olive Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18796.jpg,0.6205,crop
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,1,51017,Bra,Innerwear,Apparel,Navy Blue,Women,Casual,Enamor Eclipse Coloured Reveal Bra HB60,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51017.jpg,0.673,nobg
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,2,21613,Bra,Innerwear,Apparel,White,Women,Casual,Enamor Women Smooth White Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\21613.jpg,0.6155,nobg
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,3,35100,Stoles,Stoles,Accessories,Lavender,Women,Casual,Allen Solly Women Lavender Stole,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\35100.jpg,0.6109,nobg
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,4,13720,Mufflers,Mufflers,Accessories,Maroon,Men,Casual,Proline Maroon Striped Muffler,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13720.jpg,0.6106,nobg
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,5,13810,Mufflers,Mufflers,Accessories,White,Men,Casual,Proline White Striped Muffler,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13810.jpg,0.6083,nobg
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,6,12464,Stoles,Stoles,Accessories,Cream,Men,Casual,Basics Men Cream-Coloured Checked Stoles,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\12464.jpg,0.6012,nobg
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,7,17383,Mufflers,Mufflers,Accessories,Cream,Men,Casual,Reid & Taylor Men Check Cream Muffler,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17383.jpg,0.5965,nobg
1017_women_0023_a36fe2486db54e83b62813b56147a042_master.webp,8,51827,Bra,Innerwear,Apparel,Grey,Women,Casual,Bwitch Grey Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\51827.jpg,0.5878,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,1,43849,Earrings,Jewellery,Accessories,Green,Women,Ethnic,Royal Diadem White & Green Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43849.jpg,0.6688,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,2,42620,Earrings,Jewellery,Accessories,Gold,Women,Casual,Estelle Gold Plated Drop Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\42620.jpg,0.6577,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,3,43838,Earrings,Jewellery,Accessories,Gold,Women,Ethnic,Royal Diadem Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43838.jpg,0.6491,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,4,43848,Earrings,Jewellery,Accessories,Gold,Women,Ethnic,Royal Diadem Golden Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43848.jpg,0.647,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,5,43841,Earrings,Jewellery,Accessories,Gold,Women,Ethnic,Royal Diadem Red Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43841.jpg,0.6445,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,6,42628,Earrings,Jewellery,Accessories,Gold,Women,Casual,Estelle Women Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\42628.jpg,0.6362,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,7,48761,Jewellery Set,Jewellery,Accessories,White,Women,Casual,Miki Pearl Women Ivory Jewellery Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\48761.jpg,0.635,nobg
2b3f6ff00db7a1efae21d85cfb8995eaff2da8d8.png,8,43865,Earrings,Jewellery,Accessories,Gold,Women,Ethnic,Royal Diadem Golden Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43865.jpg,0.6331,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,1,15548,Socks,Socks,Accessories,White,Men,Sports,Fila Men Pack of 3 White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\15548.jpg,0.7686,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,2,9352,Socks,Socks,Accessories,White,Men,Casual,Puma Men Sports Socks 1 Pair White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9352.jpg,0.7685,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,3,49990,Socks,Socks,Accessories,White,Men,Sports,Hanes Men Pack Of 3 White Cushion Max Crew Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49990.jpg,0.7662,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,4,9363,Socks,Socks,Accessories,White,Women,Casual,Puma Women Logo Stud White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9363.jpg,0.7643,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,5,49988,Socks,Socks,Accessories,White,Men,Sports,Hanes Men Pack Of 3 White Cushion Max Crew Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49988.jpg,0.7574,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,6,40016,Socks,Socks,Accessories,White,Unisex,Casual,ADIDAS Unisex White Pack of 3 Ankle Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\40016.jpg,0.7572,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,7,9357,Socks,Socks,Accessories,White,Men,Casual,Puma Men Sport Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9357.jpg,0.7543,nobg
3-Stripes_High_Crew_Socks_3_Pairs_White_KD8239_01_01_00_standard.avif,8,20827,Socks,Socks,Accessories,White,Women,Sports,Fila Women White Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\20827.jpg,0.754,nobg
4130636080047_004_b14.webp,1,50406,Watches,Watches,Accessories,Black,Women,Casual,Miss Sixty Black Dial Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50406.jpg,0.5927,nobg
4130636080047_004_b14.webp,2,12464,Stoles,Stoles,Accessories,Cream,Men,Casual,Basics Men Cream-Coloured Checked Stoles,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\12464.jpg,0.5904,nobg
4130636080047_004_b14.webp,3,44987,Watches,Watches,Accessories,White,Men,Casual,Maxima Men White Dial Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\44987.jpg,0.5733,nobg
4130636080047_004_b14.webp,4,48942,Ring,Jewellery,Accessories,Silver,Women,Casual,Lucera Women Silver Ring,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\48942.jpg,0.569,nobg
4130636080047_004_b14.webp,5,50968,Bra,Innerwear,Apparel,White,Women,Casual,Enamor White Lift Bra,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50968.jpg,0.5665,nobg
4130636080047_004_b14.webp,6,31864,Watches,Watches,Accessories,Silver,Women,Casual,Titan Women Raga Silver Dial Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31864.jpg,0.5627,nobg
4130636080047_004_b14.webp,7,31078,Stoles,Stoles,Accessories,Pink,Women,Ethnic,Fabindia Women Buta Cream Silk Stole,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31078.jpg,0.5509,nobg
4130636080047_004_b14.webp,8,17383,Mufflers,Mufflers,Accessories,Cream,Men,Casual,Reid & Taylor Men Check Cream Muffler,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\17383.jpg,0.5501,nobg
509.png,1,32172,Socks,Socks,Accessories,Lavender,Women,Casual,Playboy Women Lavender Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\32172.jpg,0.6991,nobg
509.png,2,9362,Socks,Socks,Accessories,Purple,Women,Casual,Puma Women Logo Stud Pink Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9362.jpg,0.648,nobg
509.png,3,12739,Socks,Socks,Accessories,Pink,Unisex,Sports,Nike Kids Unisex Sport Hi Quarter  Pack of 3 Pink Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\12739.jpg,0.6184,nobg
509.png,4,32157,Socks,Socks,Accessories,Lavender,Women,Casual,Playboy Women Playmate Lavender Ankle Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\32157.jpg,0.6113,nobg
509.png,5,12736,Socks,Socks,Accessories,Grey,Unisex,Sports,Nike Kids Sport Hi Quarter Pack of 3 Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\12736.jpg,0.602,nobg
509.png,6,32170,Socks,Socks,Accessories,Pink,Women,Casual,Playboy Women Pink Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\32170.jpg,0.595,nobg
509.png,7,31244,Tshirts,Topwear,Apparel,Green,Men,Casual,Puma Men Drone Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\31244.jpg,0.5818,nobg
509.png,8,9350,Socks,Socks,Accessories,White,Men,Casual,Puma Men Sport Pack of 3 White Black Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9350.jpg,0.5766,nobg
600_google-pattern-socks.jpg,1,43779,Earrings,Jewellery,Accessories,White,Women,Casual,Royal Diadem White Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43779.jpg,0.6086,nobg
600_google-pattern-socks.jpg,2,43814,Earrings,Jewellery,Accessories,White,Women,Ethnic,Royal Diadem White Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43814.jpg,0.6032,nobg
600_google-pattern-socks.jpg,3,6704,Socks,Socks,Accessories,White,Women,Sports,Nike Women's Nsw Wmns Ctn White Pink Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\6704.jpg,0.5996,nobg
600_google-pattern-socks.jpg,4,23579,Fragrance Gift Set,Fragrance,Personal Care,White,Women,Casual,Nike Women Pack of 3 Fragrance Gift Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\23579.jpg,0.599,nobg
600_google-pattern-socks.jpg,5,43831,Earrings,Jewellery,Accessories,White,Women,Casual,Royal Diadem White Earrings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43831.jpg,0.5978,nobg
600_google-pattern-socks.jpg,6,24655,Socks,Socks,Accessories,White,Men,Casual,ADIDAS Originals Men White Casual Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\24655.jpg,0.5714,nobg
600_google-pattern-socks.jpg,7,44176,Fragrance Gift Set,Fragrance,Personal Care,White,Women,Casual,Nike Fragrances Women Spicy Love Perfume and Deo Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\44176.jpg,0.5688,nobg
600_google-pattern-socks.jpg,8,18452,Fragrance Gift Set,Fragrance,Personal Care,White,Women,Casual,Guess Natural Women Fragrance Gift Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\18452.jpg,0.5607,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,1,30726,Lehenga Choli,Topwear,Apparel,Blue,Girls,Ethnic,Fabindia Girls Printed Blue Lehenga Choli,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\30726.jpg,0.7246,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,2,27223,Dresses,Dress,Apparel,Blue,Women,Casual,Doodle Kids Girl Printed Blue Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\27223.jpg,0.7142,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,3,25866,Backpacks,Bags,Accessories,Blue,Unisex,Casual,American Tourister Unisex Blue Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\25866.jpg,0.7072,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,4,15708,Backpacks,Bags,Accessories,Blue,Unisex,Casual,Nike Unisex Nike Classic Backpack Blue Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\15708.jpg,0.7056,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,5,34114,Dresses,Dress,Apparel,Blue,Girls,Casual,Doodle Girls Printed Blue Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\34114.jpg,0.6966,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,6,35433,Dresses,Dress,Apparel,Blue,Girls,Casual,Doodle Girls Printed Blue Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\35433.jpg,0.6966,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,7,43567,Backpacks,Bags,Accessories,Blue,Unisex,Casual,Puma Unisex Blue Buddy Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\43567.jpg,0.6925,nobg
Afternoon_ensemble_MET_63.212a-b_CP4.jpg,8,2097,Shirts,Topwear,Apparel,Blue,Men,Casual,Lee Men Reversible Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\2097.jpg,0.6841,nobg
Collier_ruban_or_vermeil_2.webp,1,28886,Briefs,Innerwear,Apparel,Skin,Women,Casual,Enamor Women Light Brown Low-Rise Bikini Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28886.jpg,0.739,nobg
Collier_ruban_or_vermeil_2.webp,2,28891,Briefs,Innerwear,Apparel,Skin,Women,Casual,Enamor Women Beige Regular-Rise Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28891.jpg,0.7346,nobg
Collier_ruban_or_vermeil_2.webp,3,28887,Briefs,Innerwear,Apparel,Skin,Women,Casual,Enamor Women Beige Low-Rise Brief,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\28887.jpg,0.723,nobg
Collier_ruban_or_vermeil_2.webp,4,49095,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultra Fine Compact Powder 02,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49095.jpg,0.7118,nobg
Collier_ruban_or_vermeil_2.webp,5,49086,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 01,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49086.jpg,0.7103,nobg
Collier_ruban_or_vermeil_2.webp,6,49096,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 07,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49096.jpg,0.709,nobg
Collier_ruban_or_vermeil_2.webp,7,49097,Compact,Makeup,Personal Care,Skin,Women,Casual,Deborah Ultrafine Compact Powder 08,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\49097.jpg,0.7028,nobg
Collier_ruban_or_vermeil_2.webp,8,50989,Briefs,Innerwear,Apparel,Gold,Women,Casual,Enamor Women Gold Briefs,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\50989.jpg,0.6781,nobg
d8ff992811e561202194328c9562a843.jpg,1,2488,Sports Sandals,Sandal,Footwear,Black,Men,Casual,Puma Men Diva Fashion Black Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\2488.jpg,0.5981,nobg
d8ff992811e561202194328c9562a843.jpg,2,2233,Sandals,Sandal,Footwear,Black,Men,Casual,Puma Men Carbon Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\2233.jpg,0.5894,nobg
d8ff992811e561202194328c9562a843.jpg,3,9212,Sandals,Sandal,Footwear,Black,Men,Casual,Puma Men Apex Black Floaters,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9212.jpg,0.5893,nobg
d8ff992811e561202194328c9562a843.jpg,4,2225,Sandals,Sandal,Footwear,Black,Men,Sports,Puma Men Trek Black Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\2225.jpg,0.5843,nobg
d8ff992811e561202194328c9562a843.jpg,5,8244,Handbags,Bags,Accessories,Green,Women,Casual,Fastrack Women Olive Handbag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\8244.jpg,0.5771,nobg
d8ff992811e561202194328c9562a843.jpg,6,3490,Sports Sandals,Sandal,Footwear,Blue,Women,Sports,ADIDAS Women Spry Dark Navy Black Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\3490.jpg,0.5729,nobg
d8ff992811e561202194328c9562a843.jpg,7,5363,Sports Shoes,Shoes,Footwear,White,Unisex,Sports,Btwin Six Mtb Shoes 2009,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\5363.jpg,0.5708,nobg
d8ff992811e561202194328c9562a843.jpg,8,3577,Sandals,Sandal,Footwear,Black,Men,Casual,ADIDAS Men Black Alumin Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\3577.jpg,0.5693,nobg
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,1,9375,Socks,Socks,Accessories,Brown,Unisex,Casual,Puma Unisex FTPA Brown Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\9375.jpg,0.6557,nobg
giay-local-brand-viet-nam_b140845b-6e68-45f7-af85-4c504c4d1571.webp,2,14618,Socks,Socks,Accessories,Brown,Men,Casual,United Colors of Benetton Men Pack of 3 Brown Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\14618.jpg,0.6304,nobg
