id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group
36235,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,W Women Orange Kurta,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36235.jpg,,False,False,False,G16006
36236,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,W Women Printed Blue Kurta,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36236.jpg,,False,False,False,G11927
36237,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women White & Blue Printed Kurta,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36237.jpg,,False,False,False,G16007
36238,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,W Women Blue Tunic,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36238.jpg,,False,False,False,G08559
36239,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,W Women Dark Pink Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36239.jpg,,False,False,False,G16008
36240,Women,Apparel,Topwear,Tops,Tan,Summer,2012,Ethnic,W Women Tan Kurti,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36240.jpg,,False,False,False,G16010
36243,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Mr. Men Green Mr. Strong T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36243.jpg,,False,False,False,G16011
36244,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Mr. Men Blue Mr. Strong T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36244.jpg,,False,False,False,G16012
36245,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Mr. Men Blue Mr. Forgetful T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36245.jpg,,False,False,False,G16013
36247,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,Mr. Men Charcoal Mr. Funny T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36247.jpg,,False,False,False,G16014
36248,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Mr. Men Green Get Funny T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36248.jpg,,False,False,False,G16015
36249,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual,SDL by Sweet Dreams Men White & Grey Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36249.jpg,,False,False,False,G16016
36250,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36250.jpg,,False,False,False,G16018
36251,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016,Casual,SDL by Sweet Dreams Men Grey & Navy Blue Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36251.jpg,,False,False,False,G16019
36252,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black & Red Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36252.jpg,,False,False,False,G16020
36253,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36253.jpg,,False,False,False,G16018
36254,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy Blue & White Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36254.jpg,,False,False,False,G16021
36255,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016,Casual,SDL by Sweet Dreams Men Grey & Red Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36255.jpg,,False,False,False,G16022
36256,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016,Casual,SDL by Sweet Dreams Men Grey & Navy Blue Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36256.jpg,,False,False,False,G16019
36257,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy Blue & Grey Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36257.jpg,,False,False,False,G16023
36258,Men,Apparel,Loungewear and Nightwear,Night suits,Green,Summer,2016,Casual,SDL by Sweet Dreams Men Green & Black Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36258.jpg,,False,False,False,G16024
36259,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy Blue & Grey Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36259.jpg,,False,False,False,G16023
36260,Men,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2016,Casual,SDL by Sweet Dreams Men Grey & Black Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36260.jpg,,False,False,False,G16026
36261,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36261.jpg,,False,False,False,G16018
36262,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual,SDL by Sweet Dreams Men White & Black Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36262.jpg,,False,False,False,G16027
36263,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36263.jpg,,False,False,False,G16018
36264,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Playsuit,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36264.jpg,,False,False,False,G16028
36265,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Playsuit,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36265.jpg,,False,False,False,G16029
36266,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36266.jpg,,False,False,False,G16030
36267,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36267.jpg,,False,False,False,G16031
36268,Women,Apparel,Loungewear and Nightwear,Night suits,Purple,Summer,2017,Casual,SDL by Sweet Dreams Purple & White Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36268.jpg,,False,False,False,G16032
36269,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White & Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36269.jpg,,False,False,False,G16033
36270,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017,Casual,SDL by Sweet Dreams Women Grey Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36270.jpg,,False,False,False,G16035
36271,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36271.jpg,,False,False,False,G16036
36272,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36272.jpg,,False,False,False,G16030
36273,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36273.jpg,,False,False,False,G16030
36274,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017,Casual,SDL by Sweet Dreams Women Grey & Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36274.jpg,,False,False,False,G16037
36275,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36275.jpg,,False,False,False,G16030
36276,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White & Blue Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36276.jpg,,False,False,False,G16038
36277,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017,Casual,SDL by Sweet Dreams Women Grey & Black Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36277.jpg,,False,False,False,G16039
36278,Women,Apparel,Loungewear and Nightwear,Night suits,Lavender,Summer,2017,Casual,SDL by Sweet Dreams Women Lavender Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36278.jpg,,False,False,False,G16040
36279,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36279.jpg,,False,False,False,G16030
36280,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36280.jpg,,False,False,False,G16031
36281,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36281.jpg,,False,False,False,G16031
36282,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36282.jpg,,False,False,False,G16036
36283,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017,Casual,SDL by Sweet Dreams Women Grey & Blue Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36283.jpg,,False,False,False,G16042
36284,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink & Purple Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36284.jpg,,False,False,False,G16043
36285,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Pink Pyjama Set,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36285.jpg,,False,False,False,G16044
36286,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017,Casual,SDL by Sweet Dreams Women Grey Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36286.jpg,,False,False,False,G16035
36287,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36287.jpg,,False,False,False,G16031
36288,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017,Casual,SDL by Sweet Dreams Women Pink Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36288.jpg,,False,False,False,G16030
36289,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017,Casual,SDL by Sweet Dreams Women Blue Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36289.jpg,,False,False,False,G16031
36290,Women,Apparel,Loungewear and Nightwear,Night suits,Grey,Summer,2017,Casual,SDL by Sweet Dreams Women Grey & Green Night suits,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36290.jpg,,False,False,False,G16046
36294,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Inc 5 Women Black & Tan Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36294.jpg,,False,False,False,G16047
36295,Women,Footwear,Shoes,Flats,Green,Winter,2012,Casual,Inc 5 Women Pink & Tan Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36295.jpg,,False,False,False,G16048
36296,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women White Printed Kurta,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36296.jpg,,False,False,False,G11931
36297,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women Blue Printed Kurta,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36297.jpg,,False,False,False,G08543
36298,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women White Printed Kurta,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36298.jpg,,False,False,False,G11931
36301,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,Angry Birds Men Grey Melange T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36301.jpg,,False,False,False,G16050
36303,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Angry Birds Men Black Stop The Madness T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36303.jpg,,False,False,False,G16051
36304,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Angry Birds Men Green Stop Madness T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36304.jpg,,False,False,False,G16052
36307,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012,Casual,Strapless Unisex Navy Blue Slippers,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36307.jpg,,False,False,False,G16053
36308,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012,Casual,Strapless Unisex Yellow Flip Flops,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36308.jpg,,False,False,False,G16054
36309,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2012,Casual,Strapless Unisex Red Flip Flops,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36309.jpg,,False,False,False,G16055
36310,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Mr.Men Boys Blazing Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36310.jpg,,False,False,False,G16057
36311,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Mr.Men Boys Wonderful Black T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36311.jpg,,False,False,False,G16058
36312,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Mr. Men Boys Mr. Rude Navy Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36312.jpg,,False,False,False,G16059
36313,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Mr.Men Boys Blazing Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36313.jpg,,False,False,False,G16057
36314,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Mr.Men Boys Hmmph White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36314.jpg,,False,False,False,G16060
36315,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Mr.Men Boys Just Looking Red T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36315.jpg,,False,False,False,G16061
36316,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Mr.Men Boys Mr. Messy White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36316.jpg,,False,False,False,G16062
36317,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Mr.Men Boys Blazing Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36317.jpg,,False,False,False,G16057
36318,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Mr. Men Boys Mr. Bump Red T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36318.jpg,,False,False,False,G16063
36319,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Mr. Men Boys Tickle Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36319.jpg,,False,False,False,G16064
36320,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Mr.Men Boys Oh Dear Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36320.jpg,,False,False,False,G16066
36321,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Mr.Men Boys A Lot Of Work Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36321.jpg,,False,False,False,G16067
36322,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Mr.Men Boys Mr. Scatterbrain White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36322.jpg,,False,False,False,G16068
36323,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Mr.Men Boys Mr. Funny Green T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36323.jpg,,False,False,False,G16069
36324,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Mr.Men Boys Mr. Happy White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36324.jpg,,False,False,False,G16070
36325,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Mr.Men Boys Mr. Happy White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36325.jpg,,False,False,False,G16070
36326,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Mr. Men Boys Mr. Noisy Yellow T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36326.jpg,,False,False,False,G16071
36329,Men,Footwear,Shoes,Casual Shoes,Purple,Spring,2007,Casual,Newfeel Men Purple Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36329.jpg,,False,False,False,G16072
36331,Women,Footwear,Shoes,Casual Shoes,Pink,Summer,2012,Casual,Newfeel Women Pink Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36331.jpg,,False,False,False,G16074
36332,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Playboy Men Black and White Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36332.jpg,,False,False,False,G16075
36333,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Playboy Men White & Red Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36333.jpg,,False,False,False,G16076
36335,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Playboy Men White and Red Socks,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36335.jpg,,False,False,False,G16077
36342,Men,Accessories,Ties,Ties,Pink,Summer,2012,Formal,Reid & Taylor Men Pink Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36342.jpg,,False,False,False,G16079
36343,Men,Accessories,Ties,Ties,Maroon,Summer,2012,Formal,Reid & Taylor Men Maroon Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36343.jpg,,False,False,False,G16080
36345,Men,Accessories,Ties,Ties,Grey,Summer,2012,Formal,Reid & Taylor Men Grey Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36345.jpg,,False,False,False,G16081
36346,Men,Free Items,Free Gifts,Free Gifts,Maroon,Summer,2012,Casual,Reid & Taylor Men Maroon Checked Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36346.jpg,,False,False,False,G16082
36347,Men,Accessories,Ties,Ties,Purple,Summer,2012,Formal,Reid & Taylor Men Blue Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36347.jpg,,False,False,False,G16083
36348,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal,Reid & Taylor Men Red Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36348.jpg,,False,False,False,G16084
36349,Men,Accessories,Ties,Ties,Lavender,Summer,2012,Formal,Reid & Taylor Men Lavender Self Patterned Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36349.jpg,,False,False,False,G16085
36350,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Reid & Taylor Men Black Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36350.jpg,,False,False,False,G16087
36351,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Reid & Taylor Men Blue Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36351.jpg,,False,False,False,G16083
36352,Men,Accessories,Ties,Ties,Maroon,Summer,2012,Formal,Reid & Taylor Men Maroon Dotted Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36352.jpg,,False,False,False,G16088
36353,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Reid & Taylor Men Blue Diagonal Striped Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36353.jpg,,False,False,False,G16089
36354,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Reid & Taylor Men Black Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36354.jpg,,False,False,False,G16087
36355,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Reid & Taylor Men Black & Grey Diamond Patterned Tie,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\36355.jpg,,False,False,False,G16090
