id,split
37434,train
37435,train
37437,train
37439,test
37440,test
37446,train
37447,test
37448,train
37449,train
37450,test
37457,test
37463,train
37468,train
37470,train
37471,train
37472,train
37473,train
37474,train
37477,train
37478,test
37479,val
37480,val
37481,train
37482,val
37483,train
37484,val
37485,train
37488,train
37489,train
37490,train
37494,train
37495,train
37497,train
37498,train
37503,train
37506,val
37509,val
37511,train
37512,train
37513,train
37514,val
37515,train
37516,train
37517,train
37518,train
37519,train
37520,val
37521,train
37522,train
37523,train
37524,train
37525,train
37526,val
37527,train
37528,train
37529,train
37531,train
37532,test
37533,train
37534,train
37537,train
37538,train
37539,test
37540,train
37541,train
37542,train
37543,train
37544,test
37545,train
37547,val
37549,train
37550,train
37551,val
37555,test
37556,train
37557,val
37558,train
37559,val
37560,train
37561,train
37562,train
37563,train
37564,test
37565,train
37566,val
37567,test
37568,val
37569,train
37570,test
37571,val
37574,train
37575,train
37576,val
37577,test
37578,train
37579,val
37580,test
37581,val
37582,train
37583,train
37584,test
37585,train
37586,train
37587,train
37588,val
37590,train
37593,val
37594,train
37595,val
37596,test
37597,val
37598,train
37599,val
37600,val
37601,val
37602,train
37603,val
37607,val
37608,train
37610,train
37611,train
37613,val
37620,train
37621,val
37622,val
37623,train
37624,train
37625,val
37626,train
37627,val
37628,train
37629,train
37630,train
37632,train
37633,val
37634,train
37636,train
37637,train
37638,train
37639,train
37640,test
37646,train
37650,test
37652,test
37653,train
37654,train
37655,train
37656,train
37657,val
37658,val
37671,train
37672,train
37673,train
37674,train
37675,train
37676,train
37677,train
37679,train
37680,train
37681,test
37682,train
37683,train
37684,train
37685,train
37686,val
37687,train
37688,val
37689,train
37690,train
37691,train
37692,train
37693,val
37694,train
37695,train
37696,train
37697,train
37698,train
37699,train
37700,train
37701,val
37704,train
37706,train
37708,train
37709,train
37710,test
37712,train
37713,train
37714,train
37715,train
37716,val
37717,test
37718,train
37719,train
37720,train
37721,test
37722,train
37723,val
37724,train
37725,train
37726,train
37727,val
37728,test
37729,test
37730,val
37731,train
37732,train
37733,train
37734,train
37735,train
37736,test
37737,train
37738,train
37739,train
37740,train
37741,val
37742,train
37743,test
37744,val
37745,train
37746,test
37747,train
37748,train
37749,train
37750,train
37751,train
37753,val
37754,train
37757,train
37758,val
37759,test
37760,test
37761,train
37763,train
37764,val
37765,train
37766,train
37767,train
37768,train
37769,val
37770,train
37771,train
37772,train
37773,train
37774,train
37775,train
37776,train
37777,train
37778,train
37779,train
37780,train
37781,train
37782,train
37783,train
37784,train
37785,train
37786,train
37787,train
37788,test
37789,test
37790,train
37791,train
37792,train
37793,train
37794,val
37795,train
37796,train
37797,train
37798,train
37800,train
37801,val
37802,val
37803,train
37804,train
37805,train
37808,test
37809,train
37810,train
37811,val
37812,train
37813,train
37847,train
37848,test
37849,train
37850,test
37854,val
37856,test
37857,val
37858,test
37859,val
37861,train
37863,test
37864,test
37866,train
37867,test
37870,test
37871,test
37872,test
37873,test
37874,train
37876,train
37877,train
37878,val
37879,train
37880,train
37881,train
37882,train
37883,train
37884,train
37885,train
37886,train
37887,test
37888,train
37889,train
37890,train
37891,train
37892,test
37893,train
37894,val
37895,train
37896,train
37899,train
37901,train
37902,train
37903,train
37904,train
37905,train
37906,test
37907,test
37908,train
37909,val
37910,train
37911,train
37912,train
37913,train
37916,train
37918,train
37919,train
37923,test
37925,train
37926,train
37927,test
37929,train
37930,train
37931,train
37932,train
37933,train
37934,test
37935,train
37936,train
37937,train
37938,test
37939,train
37940,train
37941,train
37943,train
37944,train
37945,test
37946,train
37947,test
37948,val
37949,train
37950,train
37951,train
37952,train
37955,val
37956,test
37957,test
37958,train
37959,val
37960,train
37961,train
37962,train
37963,train
37964,test
37965,train
37966,train
37967,train
37968,train
37969,train
37970,train
37971,test
37972,train
37973,val
37974,test
37975,train
37977,train
37981,train
37982,train
37984,val
37986,train
37989,test
37990,test
37992,train
37993,train
37994,val
37995,train
37996,train
37997,val
37998,test
38000,test
38003,train
38004,test
38005,train
38006,train
38007,train
38008,train
38009,test
38010,val
38011,train
38012,test
38013,train
38014,train
38015,train
38016,train
38017,test
38018,train
38019,train
38020,train
38021,train
38022,train
38023,train
38024,train
38025,train
38026,train
38027,train
38028,train
38029,train
38030,train
38031,train
38032,test
38033,train
38034,train
38035,test
38037,val
38038,test
38039,train
38040,train
38041,train
38042,test
38043,train
38044,train
38045,train
38046,train
38047,train
38048,train
38049,train
38050,train
38051,train
38052,train
38053,train
38054,train
38055,train
38086,train
38121,test
38122,val
38125,train
38126,train
38127,train
38128,train
38129,val
38130,train
38131,test
38132,train
38133,train
38134,train
38135,train
38136,train
38137,train
38138,train
38139,train
38140,val
38141,train
38142,train
38143,train
38144,test
38145,val
38146,train
38147,train
38148,train
38149,train
38150,train
38151,val
38152,train
38153,train
38154,train
38155,train
38156,train
38157,train
38158,test
38159,test
38160,train
38161,test
38162,test
38163,train
38164,train
38165,test
38166,test
38167,test
38168,test
38169,test
38170,test
38171,test
38172,train
38173,test
38174,test
38175,test
38176,train
38177,train
38178,test
38179,test
38180,test
38181,test
38182,test
38183,test
38184,test
38185,test
38186,test
38187,test
38188,test
38189,train
38190,train
38191,train
38192,train
38193,train
38194,train
38195,train
38196,train
38197,train
38198,train
38199,train
38200,train
38201,train
38202,train
38203,train
38204,train
38205,train
38206,train
38207,train
38208,train
38209,train
38210,train
38211,train
38212,train
38213,train
38214,train
38215,train
38216,train
38217,train
38218,train
38219,train
38220,train
38221,train
38222,train
38223,train
38224,train
38225,train
38226,train
38227,train
38228,train
38229,train
38230,train
38231,train
38232,train
38233,train
38234,train
38235,train
38236,train
38237,train
38238,train
38239,train
38240,train
38241,train
38242,train
38243,train
38246,val
38247,train
38248,val
38249,train
38282,train
38283,train
38284,train
38285,train
38286,val
38287,train
38288,train
38289,train
38290,train
38291,train
38292,val
38293,val
38295,val
38296,val
38297,train
38298,val
38299,val
38300,val
38301,train
38302,val
38303,val
38304,train
38305,train
38306,train
38307,train
38308,train
38309,train
38310,train
38311,train
38312,train
38313,test
38314,train
38315,train
38316,train
38317,train
38318,train
38319,train
38320,test
38321,train
38322,train
38323,train
38324,val
38325,train
38326,test
38327,train
38328,test
38329,train
38330,train
38331,val
38332,test
38333,train
38334,train
38335,train
38336,train
38337,train
38340,train
38342,test
38343,train
38344,train
38345,test
38346,train
38347,val
38357,train
38358,train
38359,train
38360,train
38361,train
38362,train
38363,train
38364,train
38365,train
38366,train
38367,test
38368,train
38369,test
38370,train
38371,test
38372,train
38373,train
38374,test
38375,train
38376,test
38377,train
38378,test
38379,train
38380,test
38381,train
38382,train
38383,train
38384,test
38385,test
38386,test
38389,train
38390,train
38392,train
38396,train
38397,train
38399,train
38400,val
38401,train
38402,val
38403,train
38404,train
38405,train
38406,train
38407,train
38408,train
38409,train
38410,train
38411,train
38412,val
38413,test
38414,val
38415,train
38416,train
38417,val
38418,val
38419,val
38420,train
38421,train
38422,train
38423,val
38424,train
38425,val
38426,train
38427,test
38428,train
38429,train
38430,train
38431,train
38432,val
38433,val
38434,train
38435,test
38436,train
38437,train
38438,train
38439,train
38440,train
38441,train
38442,train
38443,train
38444,val
38445,test
38446,train
38447,train
38448,train
38449,train
38450,train
38451,train
38452,train
38453,train
38454,test
38455,train
38456,train
38457,test
38458,train
38459,train
38460,train
38461,train
38462,val
38463,train
38464,train
38465,test
38466,train
38467,val
38468,train
38469,train
38470,val
38471,val
38472,train
38473,test
38474,train
38475,train
38476,val
38477,train
38478,train
38479,train
38480,test
38481,train
38482,val
38483,test
38484,test
38485,train
38486,train
38487,train
38488,train
38489,val
38490,train
38491,val
38492,train
38493,train
38494,train
38496,train
38497,train
38500,train
38501,test
38502,train
38503,test
38504,train
38505,val
38506,train
38521,train
38522,train
38523,train
38524,train
38525,train
38526,train
38527,train
38528,train
38529,train
38530,train
38531,train
38532,train
38533,test
38534,train
38535,test
38536,test
38537,train
38538,train
38539,train
38540,train
38541,train
38542,train
38543,test
38544,train
38545,train
38546,train
38547,val
38548,train
38549,val
38550,val
38551,val
38552,train
38557,train
38558,test
38559,train
38560,train
38561,train
38562,train
38563,train
38564,train
38565,train
38566,test
38567,train
38568,train
38569,train
38570,val
38571,train
38572,train
38573,train
38574,train
38575,train
38576,train
38577,train
38578,train
38579,train
38580,train
38581,train
38582,train
38583,val
38584,train
38585,train
38586,test
38587,val
38588,train
38589,train
38590,train
38591,train
38592,test
38593,train
38594,train
38595,train
38596,train
38597,train
38598,train
38599,train
38600,train
38601,test
38602,train
38603,test
38604,train
38605,val
38606,val
38607,val
38608,train
38609,train
38610,train
38611,train
38612,val
38613,train
38614,train
38615,train
38616,test
38617,train
38618,train
38619,train
38620,train
38621,train
38622,train
38623,train
38624,test
38625,train
38626,val
38627,train
38628,train
38629,train
38630,train
38631,train
38632,train
38633,train
38634,train
38635,train
38636,train
38637,train
38638,train
38639,val
38640,train
38641,train
38642,val
38643,train
38644,train
38645,train
38646,train
38647,train
38648,train
38649,train
38650,test
38651,val
38652,train
38653,train
38654,train
38655,train
38656,train
38657,train
38658,train
38659,train
38660,val
38661,test
38662,train
38663,train
38664,test
38665,val
38666,train
38667,train
38668,train
38669,train
38670,train
38671,train
38673,train
38674,val
38675,test
38676,val
38677,train
38678,train
38679,train
38680,test
38681,test
38682,train
38683,train
38687,val
38688,train
38689,val
38691,test
38692,train
38696,train
38717,val
38722,test
38735,train
38736,train
38737,train
38738,train
38739,val
38740,train
38741,train
38742,train
38743,train
38744,test
38745,train
38746,train
38747,train
38748,val
38749,test
38750,train
38751,val
38752,train
38753,test
38754,train
38755,train
38756,train
38757,test
38758,val
38759,train
38760,train
38761,train
38762,train
38765,val
38766,val
38767,val
38768,train
38769,train
38770,train
38771,val
38772,train
38774,train
38775,test
38776,val
38777,val
38779,train
38780,train
38781,train
38783,train
38784,train
38785,train
38786,train
38787,train
38788,test
38789,train
38791,train
38792,train
38793,train
38794,train
38795,train
38796,test
38798,train
38803,train
38804,train
38805,train
38806,train
38808,val
38810,train
38811,train
38812,train
38814,train
38815,train
38818,train
38822,val
38823,train
38825,train
38828,train
38830,test
38832,test
38833,train
38835,val
38836,train
38837,val
38838,train
38839,val
38840,train
38841,train
38842,train
38843,train
38844,train
38845,train
38846,train
38847,train
38848,train
38850,val
38856,test
38863,val
38864,train
38866,train
38868,test
38884,train
38900,test
38905,train
38907,train
38922,val
38930,val
38931,val
38932,train
38933,train
38934,train
38935,train
38936,train
38937,train
38938,train
38939,train
38940,train
38941,train
38942,train
38943,train
38944,val
38945,val
38946,train
38947,train
38948,train
38949,train
38950,test
38952,train
38953,train
38954,val
38955,val
38956,test
38957,test
38958,test
38959,test
38960,train
38961,train
38962,train
38963,val
38964,train
38965,train
38966,test
38967,test
38968,train
38970,train
38971,test
38973,val
38974,test
38976,test
38978,val
38979,val
38980,test
38981,train
38982,train
38983,val
38984,train
38985,val
38986,test
38987,train
38988,test
38989,train
38991,train
38992,train
38993,train
38994,train
38995,train
38996,train
38997,test
38998,train
38999,train
39001,val
39002,val
39003,val
39005,train
39009,train
39010,train
39011,train
39012,train
39013,train
39014,train
39015,test
39016,test
39017,train
39018,train
39019,test
39020,val
39021,train
39022,train
39023,train
39024,train
39025,train
39026,train
39027,train
39028,val
39029,train
39030,train
39031,test
39032,train
39033,train
39034,train
39035,train
39036,train
39037,train
39038,test
39039,test
39040,train
39041,train
39043,train
39054,val
39056,train
39057,val
39058,val
39059,val
39062,test
39063,val
39064,train
39067,test
39071,train
39074,train
39076,train
39080,val
39092,train
39103,test
39104,train
39113,train
39117,train
39118,val
39119,val
39120,train
39121,train
39122,val
39123,train
39124,train
39125,test
39126,train
39127,train
39128,train
39129,val
39130,test
39131,train
39132,test
39133,val
39134,val
39135,train
39136,val
39137,test
39138,train
39139,train
39140,train
39141,train
39142,train
39143,train
39144,test
39145,val
39146,test
39147,train
39149,train
39150,train
39151,train
39152,train
39153,test
39154,test
39155,train
39156,test
39157,test
39158,train
39159,train
39160,train
39161,test
39162,test
39163,val
39164,train
39165,test
39166,train
39167,test
39168,val
39169,train
39170,test
39171,train
39172,train
39173,train
39174,test
39175,train
39176,train
39177,test
39178,train
39179,train
39180,test
39181,train
39182,test
39183,train
39184,train
39185,test
39186,train
39187,train
39188,test
39189,train
39190,train
39191,val
39192,train
39193,train
39194,train
39195,val
39196,train
39197,val
39198,test
39199,train
39200,train
39201,train
39202,train
39203,train
39204,val
39205,train
39206,train
39207,test
39208,train
39209,train
39210,train
39211,train
39212,train
39213,train
39214,train
39215,test
39216,test
39217,train
39218,train
39219,train
39220,train
39221,val
39222,train
39223,val
39224,train
39225,train
39226,train
39227,train
39228,train
39229,train
39230,test
39231,train
39232,train
39233,val
39234,train
39235,train
39236,train
39237,test
39238,test
39239,train
39240,test
39241,train
39242,test
39245,test
39247,test
39248,train
39249,test
39251,val
39252,val
39253,train
39254,train
39255,train
39256,train
39257,train
39258,train
39259,val
39260,val
39261,val
39262,train
39263,train
39264,train
39265,train
39266,train
39267,val
39268,train
39269,val
39270,val
39272,train
39273,val
39274,train
39275,train
39276,train
39277,train
39278,test
39280,train
39281,test
39282,train
39283,val
39284,val
39285,val
39286,train
39287,val
39288,train
39289,val
39290,test
39291,val
39292,val
39293,train
39294,val
39295,train
39296,train
39297,val
39298,train
39299,train
39300,test
39301,test
39302,train
39303,val
39304,train
39305,val
39306,train
39307,val
39309,test
39310,train
39311,train
39314,train
39315,train
39316,train
39317,train
39318,train
39319,train
39320,train
39321,train
39322,train
39323,val
39324,val
39325,train
39326,train
39327,val
39328,train
39329,train
39330,train
39331,train
39332,train
39333,train
39334,train
39337,train
39338,train
39339,val
39340,train
39341,test
39342,val
39344,train
39345,train
39347,val
39353,val
39355,val
39360,train
39361,train
39362,train
39363,train
39364,train
39365,test
39366,val
39368,val
39370,train
39371,train
39374,test
39375,train
39376,test
39377,train
39379,train
39380,train
39381,val
39382,test
39384,test
39385,train
39386,train
39387,test
39388,train
39394,train
39396,test
39397,train
39398,train
39399,train
39405,train
39412,train
39414,train
39424,val
39444,train
39447,test
39448,test
39449,test
39450,test
39451,val
39452,val
39453,val
39454,train
39455,val
39456,train
39457,val
39458,test
39459,test
39460,train
39461,train
39462,train
39463,train
39464,val
39465,train
39466,train
39467,train
39468,train
39469,test
39470,train
39471,train
39472,val
39473,test
39474,train
39475,train
39477,train
39478,train
39479,val
39480,train
39481,train
39482,test
39483,val
39484,test
39485,train
39486,test
39487,train
39488,train
39489,train
39490,train
39491,val
39492,train
39493,train
39495,train
39496,train
39499,test
39500,train
39502,val
39503,train
39504,test
39505,test
39506,train
39507,train
39508,val
39509,val
39510,val
39511,test
39512,val
39513,train
39514,train
39515,train
39516,val
39517,train
39518,train
39519,train
39520,train
39521,val
39522,train
39523,train
39524,train
39525,train
39526,train
39527,train
39530,train
39532,train
39533,train
39534,train
39535,train
39537,train
39539,train
39540,train
39541,val
39542,train
39543,train
39544,train
39545,train
39546,test
39547,train
39549,train
39551,val
39553,val
39557,train
39558,train
39559,train
39560,train
39561,train
39562,train
39563,train
39564,train
39565,test
39566,test
39567,train
39568,train
39569,test
39570,train
39571,test
39572,train
39573,train
39574,train
39575,train
39576,test
39577,train
39578,test
39579,train
39580,test
39581,val
39582,test
39583,val
39584,train
39585,test
39586,val
39587,test
39588,val
39589,train
39590,val
39591,val
39592,train
39593,train
39594,train
39595,train
39596,train
39597,val
39598,test
39599,train
39600,val
39601,train
39602,val
39603,train
39604,test
39605,val
39606,train
39607,val
39608,train
39609,train
39610,train
39611,train
39612,train
39613,train
39614,val
39616,train
39617,train
39618,test
39619,train
39620,train
39621,test
39622,test
39623,test
39624,test
39625,train
39626,val
39627,train
39628,train
39629,train
39630,train
39631,test
39632,train
39633,train
39634,train
39635,train
39636,train
39637,train
39638,train
39639,train
39640,train
39641,train
39642,train
39643,train
39644,train
39645,train
39646,train
39647,test
39651,train
39652,train
39653,train
39654,train
39655,train
39656,train
39657,train
39658,train
39659,train
39660,train
39661,train
39662,train
39663,train
39664,train
39665,train
39666,train
39667,train
39668,train
39669,train
39670,train
39671,train
39672,train
39673,train
39674,train
39675,train
39676,train
39677,train
39678,train
39682,train
39683,train
39684,train
39685,train
39686,train
39687,train
39697,train
39698,train
39701,train
39709,train
39710,train
39711,train
39712,train
39713,train
39714,train
39715,train
39716,train
39717,train
39718,test
39719,test
39720,train
39721,train
39722,train
39723,train
39724,test
39725,train
39726,val
39727,train
39728,train
39729,val
39730,train
39731,train
39732,train
39733,test
39734,train
39735,train
39737,train
39738,train
39739,train
39740,train
39741,train
39742,test
39743,train
39744,train
39745,train
39746,train
39749,train
39750,train
39752,test
39753,test
39754,train
39755,train
39756,test
39758,train
39759,train
39760,train
39761,val
39762,val
39763,val
39764,train
39765,train
39769,train
39770,val
39771,val
39773,train
39775,train
39776,val
39777,train
39780,train
39781,val
39782,val
39783,train
39784,train
39785,train
39786,train
39788,train
39790,train
39792,train
39793,val
39794,val
39795,train
39797,train
39798,train
39800,train
39801,train
39802,train
39803,train
39804,test
39805,train
39806,train
39807,test
39808,train
39809,train
39810,train
39811,test
39812,train
39813,train
39814,train
39815,train
39816,train
39817,train
39818,train
39819,train
39820,train
39821,train
39822,train
39823,train
39824,train
39825,train
39826,train
39827,train
39828,train
39829,train
39830,train
39831,train
39834,train
39835,train
39836,train
39837,train
39838,train
39839,train
39840,val
39841,val
39843,train
39844,train
39845,test
39846,test
39847,train
39849,train
39851,train
39852,train
39853,train
39854,train
39855,train
39856,train
39857,train
39858,val
39859,val
39860,train
39861,train
39862,test
39863,test
39864,train
39865,train
39867,test
39868,test
39869,train
39870,train
39871,train
39872,val
39873,train
39874,train
39875,train
39876,val
39877,train
39878,train
39879,train
39880,train
39881,train
39882,train
39883,train
39884,train
39885,train
39886,val
39887,train
39888,train
39889,train
39890,train
39891,train
39892,val
39893,test
39894,train
39895,test
39896,train
39897,train
39898,test
39899,train
39900,val
39901,train
39902,train
39903,val
39904,test
39906,val
39907,test
39909,val
39910,train
39914,train
39917,test
39920,train
39921,train
39922,val
39925,test
39926,test
39927,train
39930,test
39931,test
39932,val
39935,test
39936,train
39937,train
39938,val
39939,train
39940,train
39941,val
39942,train
39943,val
39944,train
39945,train
39946,train
39947,train
39948,train
39949,test
39950,train
39951,val
39952,train
39953,train
39954,test
39955,val
39956,train
39957,train
39958,train
39959,train
39960,test
39961,test
39963,train
39964,train
39965,train
39966,train
39967,train
39968,train
39969,train
39970,train
39971,train
39972,train
39973,train
39974,train
39975,train
39976,train
39977,train
39978,test
39979,test
39980,train
39981,train
39982,train
39983,train
39984,test
39985,train
39986,train
39987,train
39988,train
39989,test
39990,train
39991,train
39992,train
39993,train
39994,train
39995,val
39996,val
39997,val
39998,train
39999,val
40000,val
40001,val
40002,train
40003,val
40004,val
40005,val
40006,val
40007,train
40008,val
40009,train
40010,val
40011,train
40012,train
40013,val
40015,train
40016,val
40017,train
40018,train
40019,test
40020,test
40021,test
40022,train
40023,train
40024,train
40025,train
40026,val
40027,test
40028,test
40029,val
40030,train
40033,test
40034,train
40035,val
40036,val
40037,train
40038,train
40039,train
40040,train
40043,train
40044,train
40046,train
40047,train
40050,train
40051,train
40055,train
40057,train
40059,train
40060,train
40062,train
40063,train
40064,train
40065,train
40066,train
40067,train
40068,val
40070,val
40071,train
40074,train
40075,train
40078,val
40080,test
40081,train
40082,train
40083,train
40084,train
40085,train
40087,test
40089,train
40091,train
40092,val
40093,test
40094,train
40095,val
40096,test
40097,test
40098,val
40099,test
40100,train
40101,val
40103,val
40104,val
40105,train
40106,train
40107,train
40108,val
40109,test
40110,train
40111,test
40112,test
40113,train
40118,train
40119,val
40120,train
40121,train
40122,train
40124,train
40125,val
40126,train
40127,train
40128,train
40129,val
40130,train
40131,val
40132,train
40133,test
40134,train
40135,train
40136,train
40137,test
40138,train
40139,test
40140,val
40141,train
40142,train
40143,train
40144,train
40145,test
40146,train
40147,train
40148,train
40149,train
40150,train
40151,train
40152,train
40153,train
40154,train
40155,test
40156,train
40158,val
40159,train
40160,val
40161,test
40162,val
40163,train
40164,train
40165,val
40166,train
40167,val
40168,train
40169,train
40170,train
40171,train
40172,train
40173,train
40174,train
40175,train
40176,train
40177,train
40178,test
40179,train
40180,train
40181,train
40182,train
40183,train
40184,train
40185,train
40186,train
40187,train
40190,train
40194,train
40195,test
40196,train
40197,train
40198,test
40203,train
40206,test
40210,test
40216,train
40219,train
40220,train
40221,train
40223,train
40224,test
40227,train
40230,train
40232,train
40234,test
40237,train
40238,train
40239,train
40245,train
40254,val
40255,train
40256,train
40258,train
40260,train
40261,train
40262,train
40264,train
40265,val
40266,train
40267,train
40269,train
40270,train
40271,train
40272,train
40274,train
40275,train
40276,train
40278,train
40280,val
40281,train
40282,train
40284,train
40285,train
40286,train
40287,train
40288,test
40289,train
40290,train
40291,train
40292,train
40293,train
40294,train
40295,train
40300,train
40301,train
40302,train
40303,val
40304,train
40305,train
40306,train
40307,train
40308,train
40309,train
40310,train
40311,train
40312,train
40313,train
40314,test
40315,train
40316,val
40317,test
40318,train
40319,train
40320,train
40321,test
40322,test
40323,val
40325,train
40326,train
40352,test
40359,train
40364,train
40371,train
40373,train
40375,val
40376,train
40381,train
40382,train
40383,train
40385,train
40387,train
40388,train
40389,val
40390,train
40394,train
40395,test
40396,test
40398,train
40400,test
40402,val
40403,train
40404,test
40405,test
40406,train
40407,train
40408,train
40409,val
40410,train
40411,train
40412,test
40413,train
40415,train
40416,train
40417,test
40418,train
40419,train
40420,val
40421,train
40422,val
40423,train
40424,train
40426,train
40427,train
40428,train
40429,train
40430,train
40431,train
40432,train
40433,train
40434,train
40435,train
40436,train
40437,train
40442,train
40447,train
40448,train
40449,train
40450,train
40451,train
40452,train
40453,train
40454,train
40455,train
40456,train
40457,train
40458,train
40459,test
40460,train
40464,train
40466,val
40467,val
40468,val
40472,train
40473,train
40478,train
40480,train
40481,train
40482,train
40483,train
40485,train
40486,val
40487,train
40493,val
40494,train
40495,train
40496,train
40498,train
40499,train
40500,train
40501,train
40502,train
40503,train
40504,train
40505,train
40506,train
40507,train
40510,test
40511,train
40512,train
40513,train
40514,train
40515,test
40516,train
40517,test
40519,val
40520,test
40521,test
40522,train
40523,train
40524,val
40525,val
40526,train
40527,train
40528,train
40529,train
40530,train
40531,train
40532,train
40533,train
40534,train
40535,train
40536,train
40537,train
40538,train
40539,train
40540,train
40541,train
40542,train
40543,train
40544,train
40545,train
40546,train
40547,val
40548,train
40549,train
40551,train
40552,train
40553,train
40554,train
40556,train
40557,train
40558,test
40559,train
40560,train
40561,test
40562,train
40563,train
40564,train
40565,train
40566,val
40567,train
40568,train
40569,train
40570,test
40571,train
40572,test
40573,train
40574,train
40575,train
40576,train
40577,test
40578,train
40579,train
40580,train
40581,val
40582,train
40583,val
40584,test
40585,train
40586,val
40587,train
40588,train
40589,train
40590,train
40591,train
40592,train
40593,train
40594,train
40595,test
40596,train
40597,train
40598,train
40599,train
40600,train
40601,train
40602,test
40603,train
40604,test
40605,train
40606,train
40607,val
40608,val
40609,train
40610,train
40611,test
40612,test
40613,train
40614,val
40615,train
40616,train
40617,test
40618,train
40619,val
40620,train
40621,val
40622,train
40623,val
40624,train
40625,train
40626,train
40627,train
40629,train
40630,train
40631,train
40632,val
40633,train
40634,val
40636,test
40637,test
40638,val
40639,train
40640,train
40641,test
40642,train
40643,val
40644,train
40645,test
40646,test
40647,train
40648,train
40649,train
40650,test
40651,train
40652,train
40653,test
40654,train
40655,test
40656,val
40657,test
40658,test
40659,test
40660,test
40661,test
40662,train
40663,test
40664,val
40665,val
40666,train
40667,test
40668,train
40669,train
40670,val
40671,train
40672,train
40674,train
40675,train
40680,train
40683,test
40686,train
40687,train
40688,train
40689,train
40690,train
40691,train
40692,train
40693,train
40694,train
40695,test
40696,test
40697,train
40698,train
40737,val
40738,val
40739,train
40740,train
40741,val
40742,train
40743,val
40744,train
40745,train
40746,train
40747,train
40748,val
40749,train
40750,train
40751,train
40752,train
40753,train
40754,train
40755,train
40756,train
40757,train
40758,val
40759,train
40760,train
40761,test
40762,train
40763,val
40764,train
40765,train
40766,test
40767,train
40768,train
40769,test
40771,train
40772,train
40773,train
40774,test
40775,train
40776,val
40777,train
40778,val
40779,train
40780,train
40781,train
40782,val
40783,val
40784,train
40785,train
40786,train
40787,train
40788,train
40789,train
40790,train
40791,train
40792,test
40793,test
40826,train
40922,train
40923,train
40924,train
40925,train
40926,train
40927,train
40928,train
40929,train
40930,train
40931,train
40932,train
40933,train
40934,train
40935,train
40938,train
40941,train
40943,train
40944,train
40945,train
40946,train
40947,val
40948,train
40949,train
40950,val
40951,val
40952,test
40953,train
40954,train
40955,train
40956,val
40957,test
40958,val
40960,train
40969,val
40970,train
40971,train
40972,val
40974,train
40975,train
40977,train
40978,test
40979,train
40980,train
40982,val
40983,train
40984,train
40985,train
40986,train
40987,train
40988,train
40989,train
40990,train
40991,val
40992,val
40993,train
40995,train
40996,train
40997,train
40998,train
40999,train
41000,test
41001,test
41002,val
41003,val
41004,train
41005,train
41006,train
41007,train
41008,test
41009,test
41010,test
41011,train
41012,train
41016,train
41018,train
41022,train
41023,train
41026,train
41027,train
41028,test
41029,train
41030,train
41031,train
41034,train
41035,val
41036,test
41038,train
41041,test
41043,train
41044,test
41047,train
41048,test
41049,test
41050,train
41074,val
41077,train
41078,train
41079,train
41080,train
41098,train
41106,train
41131,train
41134,train
41140,train
41141,val
41144,test
41152,train
41153,train
41154,train
41159,train
41161,test
41162,train
41163,test
41172,val
41180,test
41194,train
41208,train
41209,train
41210,train
41211,train
41212,train
41213,train
41215,test
41219,train
41220,test
41221,train
41222,train
41227,train
41231,train
41232,train
41233,train
41234,train
41236,test
41237,train
41238,train
41239,train
41240,train
41241,test
41242,val
41243,train
41244,train
41245,test
41246,train
41247,train
41248,train
41249,train
41250,test
41251,test
41252,train
41253,test
41254,train
41255,train
41256,test
41258,train
41259,train
41260,val
41261,val
41262,val
41263,train
41264,train
41265,val
41266,val
41267,train
41268,train
41269,val
41270,val
41271,test
41272,test
41273,val
41274,train
41275,train
41276,train
41277,train
41278,train
41279,train
41298,val
41299,train
41300,train
41301,test
41302,train
41303,test
41304,val
41305,test
41307,train
41309,train
41310,train
41311,train
41312,val
41313,train
41314,train
41315,train
41316,test
41317,val
41320,train
41322,train
41324,val
41327,val
41328,train
41330,test
41331,train
41332,test
41346,train
41347,train
41348,val
41349,train
41350,train
41352,train
41353,train
41354,train
41355,train
41356,train
41357,train
41358,train
41359,train
41360,train
41361,test
41376,train
41377,train
41378,train
41379,train
41380,val
41381,train
41382,val
41383,train
41384,val
41385,train
41386,train
41387,val
41388,val
41391,train
41392,train
41393,val
41395,train
41396,test
41397,val
41398,val
41400,train
41401,test
41402,val
41403,train
41404,test
41405,train
41406,val
41407,train
41408,train
41411,train
41424,train
41426,train
41427,val
41433,val
41434,train
41435,train
41436,train
41437,train
41438,train
41439,val
41440,train
41441,val
41442,train
41443,train
41444,train
41445,train
41446,train
41447,train
41448,train
41449,train
41450,train
41451,train
41452,train
41453,train
41454,train
41455,train
41456,train
41457,val
41458,train
41459,test
41460,train
41466,train
41467,test
41468,val
41469,val
41470,test
41471,train
41472,train
41473,train
41474,test
41475,val
41476,train
41477,train
41478,val
41486,train
41495,val
41508,val
41511,train
41512,train
41513,train
41517,train
41518,train
41519,train
41520,train
41521,val
41522,val
41523,val
41525,val
41527,train
41528,train
41529,train
41530,train
41531,train
41532,train
41533,test
41535,train
41536,train
41551,train
41552,train
41558,train
41563,val
41565,test
41570,train
41571,train
41583,train
41585,train
41586,train
41587,train
41588,val
41589,val
41590,train
41591,train
41592,train
41593,train
41594,test
41595,train
41596,train
41597,val
41598,train
41599,val
41601,train
41602,test
41603,train
