id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group,use_for_supervised
37161,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,United Colors of Benetton Women Black Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37161.jpg,,False,False,False,G09467,True
37164,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,United Colors of Benetton Women Black Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37164.jpg,,False,False,False,G09467,True
37165,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,United Colors of Benetton Women Peach Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37165.jpg,,False,False,False,G09493,True
37166,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,United Colors of Benetton Women Red Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37166.jpg,,False,False,False,G06186,True
37167,Boys,Apparel,Topwear,Waistcoat,Grey,Summer,2012,Casual,United Colors of Benetton Boys Check Grey Waistcoat,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37167.jpg,,False,False,False,G16508,True
37172,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,United Colors of Benetton Boys Black Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37172.jpg,,False,False,False,G16510,True
37173,Boys,Apparel,Bottomwear,Shorts,Red,Summer,2012,Casual,United Colors of Benetton Boys Knitted shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37173.jpg,,False,False,False,G16511,True
37178,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37178.jpg,,False,False,False,G09470,True
37183,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37183.jpg,,False,False,False,G06205,True
37184,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37184.jpg,,False,False,False,G09488,True
37185,Women,Apparel,Topwear,Tops,Lime Green,Summer,2012,Casual,United Colors of Benetton Women Lime Green Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37185.jpg,,False,False,False,G16513,True
37186,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,United Colors of Benetton Women Black Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37186.jpg,,False,False,False,G09467,True
37187,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,United Colors of Benetton Boys Printed White T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37187.jpg,,False,False,False,G16514,True
37188,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,United Colors of Benetton Boys Printed Red T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37188.jpg,,False,False,False,G16515,True
37189,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,United Colors of Benetton Women Black Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37189.jpg,,False,False,False,G09467,True
37190,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,United Colors of Benetton Women Black Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37190.jpg,,False,False,False,G09467,True
37191,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,United Colors of Benetton Men Printed Purple T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37191.jpg,,False,False,False,G16517,True
37195,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Casual,United Colors of Benetton Women Beige Trousers,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37195.jpg,,False,False,False,G16518,True
37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,United Colors of Benetton Women Navy Blue Jeans,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37197.jpg,,False,False,False,G16519,True
37198,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,United Colors of Benetton Women Check Red Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37198.jpg,,False,False,False,G16520,True
37199,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,United Colors of Benetton Boys Check Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37199.jpg,,False,False,False,G16521,True
37200,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Men Washed Blue Jeans,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37200.jpg,,False,False,False,G00885,True
37201,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Girls Washed Blue Jeans,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37201.jpg,,False,False,False,G16523,True
37202,Girls,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,United Colors of Benetton Girls Washed Grey Jeans,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37202.jpg,,False,False,False,G16524,True
37204,Women,Apparel,Dress,Jumpsuit,Teal,Summer,2012,Casual,United Colors of Benetton Women Printed Teal Jumpsuit,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37204.jpg,,False,False,False,G16525,True
37205,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Men Washed Blue Jeans,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37205.jpg,,False,False,False,G00885,True
37206,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Men Washed Blue Jeans,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37206.jpg,,False,False,False,G00885,True
37207,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012,Casual,United Colors of Benetton Women Navy Blue Jeggings,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37207.jpg,,False,False,False,G16526,True
37208,Women,Apparel,Bottomwear,Skirts,Black,Fall,2012,Casual,United Colors of Benetton Women Black Skirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37208.jpg,,False,False,False,G16527,True
37209,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Girls Blue Jeans,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37209.jpg,,False,False,False,G16528,True
37210,Men,Apparel,Topwear,Shirts,Multi,Summer,2012,Casual,United Colors of Benetton Men Check Multi Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37210.jpg,,False,False,False,G16530,True
37212,Men,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Men Pink Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37212.jpg,,False,False,False,G16531,True
37215,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Casual,United Colors of Benetton Men Grey Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37215.jpg,,False,False,False,G09507,True
37220,Boys,Apparel,Topwear,Shirts,White,Summer,2012,Casual,United Colors of Benetton Boys Printed White Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37220.jpg,,False,False,False,G16533,True
37221,Boys,Apparel,Topwear,Shirts,Olive,Summer,2012,Casual,United Colors of Benetton Boys Check Olive Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37221.jpg,,False,False,False,G16534,True
37222,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,United Colors of Benetton Boys Check Navy Blue Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37222.jpg,,False,False,False,G16535,True
37223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37223.jpg,,False,False,False,G09471,True
37224,Women,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,United Colors of Benetton Women Purple Shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37224.jpg,,False,False,False,G16536,True
37225,Men,Accessories,Bags,Duffel Bag,Olive,Summer,2012,Casual,United Colors of Benetton Men Olive Duffle Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37225.jpg,,False,False,False,G16537,True
37226,Men,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,United Colors of Benetton Men Black Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37226.jpg,,False,False,False,G12200,True
37227,Men,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,United Colors of Benetton Men Black Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37227.jpg,,False,False,False,G12200,True
37228,Men,Accessories,Wallets,Wallets,Blue,Summer,2012,Casual,United Colors of Benetton Men Leather Blue Passport Holder,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37228.jpg,,False,False,False,G16538,True
37229,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,United Colors of Benetton Men Leather Black Belt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37229.jpg,,False,False,False,G09510,True
37230,Men,Accessories,Belts,Belts,Red,Summer,2012,Casual,United Colors of Benetton Men Canvas Red Belt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37230.jpg,,False,False,False,G16540,True
37231,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,United Colors of Benetton Men Leather Black Belt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37231.jpg,,False,False,False,G09510,True
37232,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,United Colors of Benetton Men Leather Brown Wallet,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37232.jpg,,False,False,False,G16541,True
37233,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,United Colors of Benetton Men Leather Brown Wallet,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37233.jpg,,False,False,False,G16541,True
37234,Men,Accessories,Wallets,Wallets,Grey,Summer,2012,Casual,United Colors of Benetton Men Leather Grey Wallet,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37234.jpg,,False,False,False,G16542,True
37235,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,United Colors of Benetton Men Leather Black Wallet,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37235.jpg,,False,False,False,G16212,True
37236,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,United Colors of Benetton Men Leather Brown Wallet,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37236.jpg,,False,False,False,G16541,True
37237,Women,Footwear,Shoes,Flats,White,Summer,2012,Casual,United Colors of Benetton Women White Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37237.jpg,,False,False,False,G16543,True
37238,Women,Footwear,Shoes,Flats,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37238.jpg,,False,False,False,G16544,True
37239,Women,Footwear,Shoes,Flats,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37239.jpg,,False,False,False,G16545,True
37240,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37240.jpg,,False,False,False,G16547,True
37241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,United Colors of Benetton Men Black Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37241.jpg,,False,False,False,G09380,True
37242,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,United Colors of Benetton Men Black Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37242.jpg,,False,False,False,G09380,True
37243,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37243.jpg,,False,False,False,G16547,True
37244,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Camel Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37244.jpg,,False,False,False,G16548,True
37245,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,United Colors of Benetton Men Blue Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37245.jpg,,False,False,False,G16549,True
37246,Men,Footwear,Shoes,Casual Shoes,Charcoal,Summer,2012,Casual,United Colors of Benetton Men Charcoal Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37246.jpg,,False,False,False,G16550,True
37247,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,United Colors of Benetton Men Black Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37247.jpg,,False,False,False,G09380,True
37248,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37248.jpg,,False,False,False,G16547,True
37249,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37249.jpg,,False,False,False,G16547,True
37250,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,United Colors of Benetton Men Navy Blue Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37250.jpg,,False,False,False,G16552,True
37251,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,United Colors of Benetton Men Brown Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37251.jpg,,False,False,False,G16547,True
37252,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,United Colors of Benetton Men Blue Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37252.jpg,,False,False,False,G16549,True
37253,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,United Colors of Benetton Men Blue Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37253.jpg,,False,False,False,G16549,True
37254,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,United Colors of Benetton Men Blue Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37254.jpg,,False,False,False,G16549,True
37255,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,United Colors of Benetton Men Green Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37255.jpg,,False,False,False,G16553,True
37256,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,United Colors of Benetton Men Black Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37256.jpg,,False,False,False,G09380,True
37257,Men,Footwear,Shoes,Casual Shoes,Burgundy,Summer,2012,Casual,United Colors of Benetton Men Burgundy Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37257.jpg,,False,False,False,G16554,True
37259,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2015,Casual,Vital Gear Unisex Cabin Gear Black Duffle Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37259.jpg,,False,False,False,G16555,True
37260,Unisex,Accessories,Bags,Waist Pouch,Olive,Summer,2012,Casual,Vital Gear Unisex Olive Waist Pouch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37260.jpg,,False,False,False,G16556,True
37261,Unisex,Accessories,Bags,Waist Pouch,Olive,Summer,2012,Casual,Vital Gear Unisex Olive Waist Pouch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37261.jpg,,False,False,False,G16556,True
37263,Unisex,Accessories,Bags,Backpacks,Olive,Summer,2012,Casual,Vital Gear Unisex Olive Tacti Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37263.jpg,,False,False,False,G16557,True
37265,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,United Colors of Benetton Women Printed Multi Coloured Top,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37265.jpg,,False,False,False,G16558,True
37266,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012,Casual,United Colors of Benetton Girls Printed Navy Blue Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37266.jpg,,False,False,False,G16559,True
37267,Girls,Apparel,Dress,Dresses,Red,Summer,2012,Casual,United Colors of Benetton Girls Red Printed Dress,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37267.jpg,,False,False,False,G16560,True
37272,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Tantra Men Black Angry Anna T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37272.jpg,,False,False,False,G16562,True
37278,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Tantra Women Navy Blue Curly Heart T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37278.jpg,,False,False,False,G16563,True
37279,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Tantra Women Pink Curly Heart T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37279.jpg,,False,False,False,G16564,True
37280,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Tantra Women Blue Facebook T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37280.jpg,,False,False,False,G16566,True
37281,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Tantra Women Black Facebook T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37281.jpg,,False,False,False,G16567,True
37282,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Tantra Women Purple Prima Donna T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37282.jpg,,False,False,False,G16568,True
37283,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Tantra Women Brown Fight Peace T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37283.jpg,,False,False,False,G16569,True
37284,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Tantra Women Purple Shopping T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37284.jpg,,False,False,False,G16570,True
37285,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Tantra Women Blue Shopping T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37285.jpg,,False,False,False,G16571,True
37286,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Tantra Women Brown Swirl T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37286.jpg,,False,False,False,G16572,True
37287,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Tantra Women Navy Blue Supermantra T-shirt,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37287.jpg,,False,False,False,G16573,True
37288,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,CASIO Enticer Women Silver-Toned Analogue Watch A379,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37288.jpg,,False,False,False,G16574,True
37289,Women,Accessories,Watches,Watches,Steel,Summer,2017,Casual,Casio Enticer Women Silver Analogue Watches (A380) LTP-2069D-7A2VDF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37289.jpg,,False,False,False,G16575,True
37290,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Silver Analogue Watches MTP-1291D-1A2VDF(A414),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37290.jpg,,False,False,False,G16577,True
37291,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,CASIO ENTICER Women Pink Dial Analogue Watch A444,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37291.jpg,,False,False,False,G16578,True
37292,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,CASIO ENTICER Women White Dial Analogue Watch A445,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37292.jpg,,False,False,False,G16579,True
37293,Men,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Enticer Men Silver Multi-Dial Analogue Watch MTP-1300D-1AVDF(A483),c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37293.jpg,,False,False,False,G16580,True
37294,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,CASIO Enticer Men White Dial Analogue Watch A485,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37294.jpg,,False,False,False,G16581,True
37295,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Black Analogue Watches (A501) MTD-1065B-1A2VDF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37295.jpg,,False,False,False,G16582,True
37296,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO Enticer Men Black Dial Analogue Watch A502,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37296.jpg,,False,False,False,G16583,True
37297,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Black Analogue Watches (A504) MTD-1066B-1A2VDF,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37297.jpg,,False,False,False,G16584,True
37298,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,CASIO Enticer Men Black Dial Analogue Watch A517,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\37298.jpg,,False,False,False,G16585,True
